Peer,vendor,KPI,value
Self-service reporting-focused products,cubus,Performance satisfaction,7.25464191
Self-service reporting-focused products,cubus,Customer experience,7.599623665
Self-service reporting-focused products,cubus,Cloud BI,2.08
Self-service reporting-focused products,cubus,Mobile BI,1
Self-service reporting-focused products,cubus,Visual design standards,5.746666667
Self-service reporting-focused products,cubus,Location intelligence,3.4
Self-service reporting-focused products,cubus,Visual analysis,4.515970516
Self-service reporting-focused products,cubus,Innovation,3.348527437
Self-service reporting-focused products,cubus,Considered for purchase,1.495779653
Self-service reporting-focused products,cubus,Competitive win rate,9.275096239
Self-service reporting-focused products,cubus,Competitiveness,6.163369605
Self-service reporting-focused products,Cyberscience,Business benefits,6.201211104
Self-service reporting-focused products,Cyberscience,Project success,8.922482759
Self-service reporting-focused products,Cyberscience,Project length,8.744186047
Self-service reporting-focused products,Cyberscience,Business value,7.532130813
Self-service reporting-focused products,Cyberscience,Price-to-value,9.541176471
Self-service reporting-focused products,Cyberscience,Recommendation,7.860941828
Self-service reporting-focused products,Cyberscience,Vendor support,9.079262519
Self-service reporting-focused products,Cyberscience,Implementer support,6.921120412
Self-service reporting-focused products,Cyberscience,Product satisfaction,8.739745403
Self-service reporting-focused products,Cyberscience,Customer satisfaction,8.255546292
Self-service reporting-focused products,Cyberscience,Self-service,5.5
Self-service reporting-focused products,Cyberscience,Flexibility,3.703243778
Self-service reporting-focused products,Cyberscience,Ease of use,6.82279879
Self-service reporting-focused products,Cyberscience,Sales experience,8.496188227
Self-service reporting-focused products,Cyberscience,Data volume,1.853112405
Self-service reporting-focused products,Cyberscience,Query performance,3.31809501
Self-service reporting-focused products,Cyberscience,Performance satisfaction,8.901856764
Self-service reporting-focused products,Cyberscience,Customer experience,5.431752364
Self-service reporting-focused products,Cyberscience,Cloud BI,2.44
Self-service reporting-focused products,Cyberscience,Mobile BI,2.150360214
Self-service reporting-focused products,Cyberscience,Operational BI,9.497536946
Self-service reporting-focused products,Cyberscience,Visual design standards,1.106666667
Self-service reporting-focused products,Cyberscience,Location intelligence,1.8
Self-service reporting-focused products,Cyberscience,Visual analysis,4.378378378
Self-service reporting-focused products,Cyberscience,Innovation,3.562157034
Self-service reporting-focused products,Cyberscience,Considered for purchase,1.031985784
Self-service reporting-focused products,Cyberscience,Competitive win rate,7.009771987
Self-service reporting-focused products,Cyberscience,Competitiveness,4.618657506
Self-service reporting-focused products,Dimensional Insight,Business benefits,9.086200422
Self-service reporting-focused products,Dimensional Insight,Project success,8.538105263
Self-service reporting-focused products,Dimensional Insight,Project length,6.209725159
Self-service reporting-focused products,Dimensional Insight,Business value,8.424089492
Self-service reporting-focused products,Dimensional Insight,Price-to-value,9.382352941
Self-service reporting-focused products,Dimensional Insight,Recommendation,9.851089316
Self-service reporting-focused products,Dimensional Insight,Vendor support,9.690501848
Self-service reporting-focused products,Dimensional Insight,Implementer support,8.805990951
Self-service reporting-focused products,Dimensional Insight,Product satisfaction,9.747949081
Self-service reporting-focused products,Dimensional Insight,Customer satisfaction,9.467737379
Self-service reporting-focused products,Dimensional Insight,Self-service,5.65
Self-service reporting-focused products,Dimensional Insight,Flexibility,8.915401656
Self-service reporting-focused products,Dimensional Insight,Ease of use,4.648415598
Self-service reporting-focused products,Dimensional Insight,Sales experience,9.060074399
Self-service reporting-focused products,Dimensional Insight,Data volume,4.841021048
Self-service reporting-focused products,Dimensional Insight,Query performance,10
Self-service reporting-focused products,Dimensional Insight,Performance satisfaction,8.32388664
Self-service reporting-focused products,Dimensional Insight,Customer experience,7.395850349
Self-service reporting-focused products,Dimensional Insight,Cloud BI,3.322580645
Self-service reporting-focused products,Dimensional Insight,Mobile BI,2.903323263
Self-service reporting-focused products,Dimensional Insight,Visual design standards,7.49382716
Self-service reporting-focused products,Dimensional Insight,Location intelligence,5.242424242
Self-service reporting-focused products,Dimensional Insight,Visual analysis,6.675675676
Self-service reporting-focused products,Dimensional Insight,Data preparation,8.337563086
Self-service reporting-focused products,Dimensional Insight,Innovation,5.662565679
Self-service reporting-focused products,Dimensional Insight,Considered for purchase,1.175921813
Self-service reporting-focused products,Dimensional Insight,Competitive win rate,9.19014658
Self-service reporting-focused products,Dimensional Insight,Competitiveness,5.984456673
Self-service reporting-focused products,Domo,Business benefits,9.933089514
Self-service reporting-focused products,Domo,Project success,8.082133333
Self-service reporting-focused products,Domo,Project length,5.699919808
Self-service reporting-focused products,Domo,Business value,8.610575836
Self-service reporting-focused products,Domo,Price-to-value,8.764705882
Self-service reporting-focused products,Domo,Recommendation,9.968635511
Self-service reporting-focused products,Domo,Vendor support,9.132298026
Self-service reporting-focused products,Domo,Implementer support,5.675466838
Self-service reporting-focused products,Domo,Product satisfaction,4.418872499
Self-service reporting-focused products,Domo,Customer satisfaction,7.630338322
Self-service reporting-focused products,Domo,Self-service,8.03125
Self-service reporting-focused products,Domo,Flexibility,7.410038445
Self-service reporting-focused products,Domo,Ease of use,7.790525132
Self-service reporting-focused products,Domo,Sales experience,9.3299095
Self-service reporting-focused products,Domo,Data volume,4.73354232
Self-service reporting-focused products,Domo,Query performance,5.904340533
Self-service reporting-focused products,Domo,Performance satisfaction,8.009615385
Self-service reporting-focused products,Domo,Customer experience,7.414019947
Self-service reporting-focused products,Domo,Cloud BI,9.46
Self-service reporting-focused products,Domo,Mobile BI,9.706344411
Self-service reporting-focused products,Domo,Operational BI,10
Self-service reporting-focused products,Domo,Visual design standards,2.481481481
Self-service reporting-focused products,Domo,Location intelligence,8.692307692
Self-service reporting-focused products,Domo,Visual analysis,9.665540541
Self-service reporting-focused products,Domo,Embedded BI,5.437062937
Self-service reporting-focused products,Domo,Innovation,7.920391009
Self-service reporting-focused products,Domo,Considered for purchase,2.183474012
Self-service reporting-focused products,Domo,Competitive win rate,1.927371239
Self-service reporting-focused products,Domo,Competitiveness,2.029812348
Self-service reporting-focused products,Looker,Business benefits,10
Self-service reporting-focused products,Looker,Project success,8.453647059
Self-service reporting-focused products,Looker,Project length,8.744186047
Self-service reporting-focused products,Looker,Business value,9.275246694
Self-service reporting-focused products,Looker,Price-to-value,9.823529412
Self-service reporting-focused products,Looker,Recommendation,8.009101702
Self-service reporting-focused products,Looker,Vendor support,9.119373406
Self-service reporting-focused products,Looker,Implementer support,7.751556128
Self-service reporting-focused products,Looker,Product satisfaction,4.013790665
Self-service reporting-focused products,Looker,Customer satisfaction,7.766280038
Self-service reporting-focused products,Looker,Self-service,10
Self-service reporting-focused products,Looker,Flexibility,9.805613329
Self-service reporting-focused products,Looker,Ease of use,6.22589048
Self-service reporting-focused products,Looker,Sales experience,9.705562287
Self-service reporting-focused products,Looker,Query performance,1.734922991
Self-service reporting-focused products,Looker,Performance satisfaction,3.443438914
Self-service reporting-focused products,Looker,Customer experience,7.071608234
Self-service reporting-focused products,Looker,Cloud BI,9.1
Self-service reporting-focused products,Looker,Mobile BI,5.795385883
Self-service reporting-focused products,Looker,Operational BI,7.724137931
Self-service reporting-focused products,Looker,Visual design standards,1
Self-service reporting-focused products,Looker,Location intelligence,6.882352941
Self-service reporting-focused products,Looker,Embedded BI,7.024793388
Self-service reporting-focused products,Looker,Innovation,6.254445024
Self-service reporting-focused products,Looker,Considered for purchase,1.831630386
Self-service reporting-focused products,Looker,Competitive win rate,3.061635433
Self-service reporting-focused products,Looker,Competitiveness,2.569633414
Self-service reporting-focused products,Microsoft Power BI,Business benefits,7.649537237
Self-service reporting-focused products,Microsoft Power BI,Project success,7.185929412
Self-service reporting-focused products,Microsoft Power BI,Project length,7.135778175
Self-service reporting-focused products,Microsoft Power BI,Business value,7.409374785
Self-service reporting-focused products,Microsoft Power BI,Price-to-value,9.867373036
Self-service reporting-focused products,Microsoft Power BI,Recommendation,8.104969855
Self-service reporting-focused products,Microsoft Power BI,Vendor support,6.036123589
Self-service reporting-focused products,Microsoft Power BI,Implementer support,5.538748763
Self-service reporting-focused products,Microsoft Power BI,Product satisfaction,5.313428218
Self-service reporting-focused products,Microsoft Power BI,Customer satisfaction,6.947083795
Self-service reporting-focused products,Microsoft Power BI,Self-service,5.818862275
Self-service reporting-focused products,Microsoft Power BI,Flexibility,5.511763856
Self-service reporting-focused products,Microsoft Power BI,Ease of use,6.693106677
Self-service reporting-focused products,Microsoft Power BI,Sales experience,6.667536505
Self-service reporting-focused products,Microsoft Power BI,Data volume,1.0230835
Self-service reporting-focused products,Microsoft Power BI,Query performance,4.825965642
Self-service reporting-focused products,Microsoft Power BI,Performance satisfaction,6.984979518
Self-service reporting-focused products,Microsoft Power BI,Customer experience,5.620757291
Self-service reporting-focused products,Microsoft Power BI,Cloud BI,8.615384615
Self-service reporting-focused products,Microsoft Power BI,Mobile BI,8.456989345
Self-service reporting-focused products,Microsoft Power BI,Operational BI,3.711598746
Self-service reporting-focused products,Microsoft Power BI,Visual design standards,5.543735225
Self-service reporting-focused products,Microsoft Power BI,Location intelligence,7.967741935
Self-service reporting-focused products,Microsoft Power BI,Visual analysis,9.063063063
Self-service reporting-focused products,Microsoft Power BI,Data preparation,5.898831835
Self-service reporting-focused products,Microsoft Power BI,Embedded BI,3.308248043
Self-service reporting-focused products,Microsoft Power BI,Innovation,6.570699101
Self-service reporting-focused products,Microsoft Power BI,Considered for purchase,9.618249667
Self-service reporting-focused products,Microsoft Power BI,Competitive win rate,4.865834921
Self-service reporting-focused products,Microsoft Power BI,Competitiveness,6.766800819
Self-service reporting-focused products,Phocas,Business benefits,8.554409737
Self-service reporting-focused products,Phocas,Project success,10
Self-service reporting-focused products,Phocas,Project length,9.545308741
Self-service reporting-focused products,Phocas,Business value,9.201422992
Self-service reporting-focused products,Phocas,Price-to-value,10
Self-service reporting-focused products,Phocas,Recommendation,10
Self-service reporting-focused products,Phocas,Vendor support,9.125431822
