peer,KPI,sort,Product,Hierarchy 1,average,Value,Rank,last,group,Code
All products,Customer satisfaction,5,Phocas,,6.254357858,9.61328296,2,,1,
All products,Customer satisfaction,5,Pyramid Analytics,,6.254357858,8.523476004,4,,1,
All products,Customer satisfaction,5,Qlik Sense,,6.254357858,6.113136415,22,,1,
All products,Customer satisfaction,5,QlikView,,6.254357858,5.44366182,24,,1,
All products,Customer satisfaction,5,sales-i,,6.254357858,7.503211428,13,,1,
All products,Customer satisfaction,5,SAP Analytics Cloud,,6.254357858,7.032644925,18,,1,
All products,Customer satisfaction,5,SAP BO Analysis,,6.254357858,3.528543762,33,,1,
All products,Customer satisfaction,5,SAP BO BI,,6.254357858,2.583784544,35,,1,
All products,Customer satisfaction,5,SAP BO WebI,,6.254357858,1.634176028,36,,1,
All products,Customer satisfaction,5,SAS Enterprise BI,,6.254357858,4.114573585,30,,1,
All products,Customer satisfaction,5,Sisense,,6.254357858,5.994009618,23,,1,
All products,Customer satisfaction,5,Tableau,,6.254357858,4.747930544,27,,1,
All products,Customer satisfaction,5,TARGIT,,6.254357858,7.177391058,17,,1,
All products,Customer satisfaction,5,Unit4 prevero,,6.254357858,6.833985645,20,,1,
All products,Customer satisfaction,5,Yellowfin,,6.254357858,7.501129356,14,,1,
All products,Price-to-value,6,Bissantz,,7.03890411,7.426690079,22,,2,
All products,Price-to-value,6,BOARD,,7.03890411,7.62665066,19,,2,
All products,Price-to-value,6,CALUMO,,7.03890411,9.895558223,2,,2,
All products,Price-to-value,6,Carriots Analytics,,7.03890411,9.235294118,12,,2,
All products,Price-to-value,6,Cubeware,,7.03890411,7.547314578,20,,2,
All products,Price-to-value,6,cubus,,7.03890411,9.891402715,3,,2,
All products,Price-to-value,6,Cyberscience,,7.03890411,9.541176471,6,,2,
All products,Price-to-value,6,Dimensional Insight,,7.03890411,9.382352941,10,,2,
All products,Price-to-value,6,Domo,,7.03890411,8.764705882,16,,2,
All products,Price-to-value,6,Dundas,,7.03890411,9.235294118,12,,2,
All products,Price-to-value,6,IBM Cog Analytics,,7.03890411,2.744186047,32,,2,
All products,Price-to-value,6,IBM Plan Analytics,,7.03890411,5.470588235,28,,2,
All products,Price-to-value,6,Infor BI,,7.03890411,6.205882353,25,,2,
All products,Price-to-value,6,Information Builders,,7.03890411,7.511156187,21,,2,
All products,Price-to-value,6,Jedox,,7.03890411,9.410513141,8,,2,
All products,Price-to-value,6,Longview Analytics,,7.03890411,6.652573529,23,,2,
All products,Price-to-value,6,Looker,,7.03890411,9.823529412,5,,2,
All products,Price-to-value,6,MS Excel,,7.03890411,9.248512888,11,,2,
All products,Price-to-value,6,MS Power BI,,7.03890411,9.867373036,4,,2,
All products,Price-to-value,6,MS SSRS,,7.03890411,6.004821601,27,,2,
All products,Price-to-value,6,MicroStrategy,,7.03890411,4.092603378,31,,2,
All products,Price-to-value,6,Oracle BI,,7.03890411,1,37,,2,
All products,Price-to-value,6,Phocas,,7.03890411,10,1,,2,
All products,Price-to-value,6,Pyramid Analytics,,7.03890411,9.425047438,7,,2,
All products,Price-to-value,6,Qlik Sense,,7.03890411,6.144566301,26,,2,
All products,Price-to-value,6,QlikView,,7.03890411,5.341736695,29,,2,
All products,Price-to-value,6,sales-i,,7.03890411,7.666666667,18,,2,
All products,Price-to-value,6,SAP Analytics Cloud,,7.03890411,8.864450128,15,,2,
All products,Price-to-value,6,SAP BO Analysis,,7.03890411,2.739130435,33,,2,
All products,Price-to-value,6,SAP BO BI,,7.03890411,2.235294118,35,,2,
All products,Price-to-value,6,SAP BO WebI,,7.03890411,1.882352941,36,,2,
All products,Price-to-value,6,SAS Enterprise BI,,7.03890411,2.411764706,34,,2,
All products,Price-to-value,6,Sisense,,7.03890411,9.181818182,14,,2,
All products,Price-to-value,6,Tableau,,7.03890411,4.257918552,30,,2,
All products,Price-to-value,6,TARGIT,,7.03890411,7.941176471,17,,2,
All products,Price-to-value,6,Unit4 prevero,,7.03890411,6.386996904,24,,2,
All products,Price-to-value,6,Yellowfin,,7.03890411,9.382352941,9,,2,
All products,Recommendation,7,Bissantz,,6.476034811,7.466544419,15,,2,
All products,Recommendation,7,BOARD,,6.476034811,7.083102493,19,,2,
All products,Recommendation,7,CALUMO,,6.476034811,7.200956938,17,,2,
All products,Recommendation,7,Carriots Analytics,,6.476034811,7.970112261,8,,2,
All products,Recommendation,7,Cubeware,,6.476034811,3.907864627,32,,2,
All products,Recommendation,7,cubus,,6.476034811,9.243767313,4,,2,
All products,Recommendation,7,Cyberscience,,6.476034811,7.860941828,9,,2,
All products,Recommendation,7,Dimensional Insight,,6.476034811,9.851089316,3,,2,
All products,Recommendation,7,Domo,,6.476034811,9.968635511,2,,2,
All products,Recommendation,7,Dundas,,6.476034811,8.468908205,5,,2,
All products,Recommendation,7,IBM Cog Analytics,,6.476034811,4.698368729,30,,2,
All products,Recommendation,7,IBM Plan Analytics,,6.476034811,5.235044498,27,,2,
All products,Recommendation,7,Infor BI,,6.476034811,1.965738446,36,,2,
All products,Recommendation,7,Information Builders,,6.476034811,6.897902651,20,,2,
All products,Recommendation,7,Jedox,,6.476034811,6.463085632,23,,2,
All products,Recommendation,7,Longview Analytics,,6.476034811,7.794030918,11,,2,
All products,Recommendation,7,Looker,,6.476034811,8.009101702,7,,2,
All products,Recommendation,7,MS Excel,,6.476034811,4.888639564,28,,2,
All products,Recommendation,7,MS Power BI,,6.476034811,8.104969855,6,,2,
All products,Recommendation,7,MS SSRS,,6.476034811,4.529589524,31,,2,
All products,Recommendation,7,MicroStrategy,,6.476034811,5.739986524,25,,2,
All products,Recommendation,7,Oracle BI,,6.476034811,1,37,,2,
All products,Recommendation,7,Phocas,,6.476034811,10,1,,2,
All products,Recommendation,7,Pyramid Analytics,,6.476034811,7.860941828,9,,2,
All products,Recommendation,7,Qlik Sense,,6.476034811,7.688088643,12,,2,
All products,Recommendation,7,QlikView,,6.476034811,6.813019391,22,,2,
All products,Recommendation,7,sales-i,,6.476034811,7.311878768,16,,2,
All products,Recommendation,7,SAP Analytics Cloud,,6.476034811,7.585787778,14,,2,
All products,Recommendation,7,SAP BO Analysis,,6.476034811,3.684435128,33,,2,
All products,Recommendation,7,SAP BO BI,,6.476034811,3.314501063,34,,2,
All products,Recommendation,7,SAP BO WebI,,6.476034811,2.920979735,35,,2,
All products,Recommendation,7,SAS Enterprise BI,,6.476034811,4.80564498,29,,2,
All products,Recommendation,7,Sisense,,6.476034811,6.185595568,24,,2,
All products,Recommendation,7,Tableau,,6.476034811,5.455708139,26,,2,
All products,Recommendation,7,TARGIT,,6.476034811,7.590389016,13,,2,
All products,Recommendation,7,Unit4 prevero,,6.476034811,6.878407931,21,,2,
All products,Recommendation,7,Yellowfin,,6.476034811,7.169529086,18,,2,
All products,Vendor support,8,Bissantz,,6.841212233,9.257851469,3,,2,
All products,Vendor support,8,BOARD,,6.841212233,7.923846134,15,,2,
All products,Vendor support,8,CALUMO,,6.841212233,7.806782985,16,,2,
All products,Vendor support,8,Carriots Analytics,,6.841212233,8.416804365,11,,2,
All products,Vendor support,8,Cubeware,,6.841212233,5.702778429,27,,2,
All products,Vendor support,8,cubus,,6.841212233,10,1,,2,
All products,Vendor support,8,Cyberscience,,6.841212233,9.079262519,7,,2,
All products,Vendor support,8,Dimensional Insight,,6.841212233,9.690501848,2,,2,
All products,Vendor support,8,Domo,,6.841212233,9.132298026,4,,2,
All products,Vendor support,8,Dundas,,6.841212233,8.965615006,9,,2,
All products,Vendor support,8,IBM Cog Analytics,,6.841212233,3.685448648,34,,2,
All products,Vendor support,8,IBM Plan Analytics,,6.841212233,5.150569621,29,,2,
All products,Vendor support,8,Infor BI,,6.841212233,4.985110853,30,,2,
All products,Vendor support,8,Information Builders,,6.841212233,7.704127608,18,,2,
All products,Vendor support,8,Jedox,,6.841212233,7.93553329,14,,2,
All products,Vendor support,8,Longview Analytics,,6.841212233,7.34074697,20,,2,
All products,Vendor support,8,Looker,,6.841212233,9.119373406,6,,2,
All products,Vendor support,8,MS Excel,,6.841212233,4.585215345,32,,2,
All products,Vendor support,8,MS Power BI,,6.841212233,6.036123589,25,,2,
All products,Vendor support,8,MS SSRS,,6.841212233,4.875790116,31,,2,
All products,Vendor support,8,MicroStrategy,,6.841212233,5.656750437,28,,2,
All products,Vendor support,8,Oracle BI,,6.841212233,1.502761633,36,,2,
All products,Vendor support,8,Phocas,,6.841212233,9.125431822,5,,2,
All products,Vendor support,8,Pyramid Analytics,,6.841212233,8.969281055,8,,2,
All products,Vendor support,8,Qlik Sense,,6.841212233,6.526513405,22,,2,
All products,Vendor support,8,QlikView,,6.841212233,6.011589981,26,,2,
All products,Vendor support,8,sales-i,,6.841212233,7.693496067,19,,2,
All products,Vendor support,8,SAP Analytics Cloud,,6.841212233,8.766100483,10,,2,
All products,Vendor support,8,SAP BO Analysis,,6.841212233,4.279922697,33,,2,
All products,Vendor support,8,SAP BO BI,,6.841212233,2.302190712,35,,2,
All products,Vendor support,8,SAP BO WebI,,6.841212233,1,37,,2,
All products,Vendor support,8,SAS Enterprise BI,,6.841212233,6.03842365,24,,2,
All products,Vendor support,8,Sisense,,6.841212233,7.981666799,13,,2,
All products,Vendor support,8,Tableau,,6.841212233,6.436726844,23,,2,
All products,Vendor support,8,TARGIT,,6.841212233,7.325723481,21,,2,
All products,Vendor support,8,Unit4 prevero,,6.841212233,7.75121015,17,,2,
All products,Vendor support,8,Yellowfin,,6.841212233,8.363283186,12,,2,
All products,Implementer support,9,Bissantz,,6.001419968,9.016083241,3,,2,
All products,Implementer support,9,BOARD,,6.001419968,7.232533806,13,,2,
All products,Implementer support,9,CALUMO,,6.001419968,6.781521305,15,,2,
All products,Implementer support,9,Carriots Analytics,,6.001419968,7.822580235,9,,2,
All products,Implementer support,9,Cubeware,,6.001419968,5.283975715,24,,2,
All products,Implementer support,9,cubus,,6.001419968,10,1,,2,
All products,Implementer support,9,Cyberscience,,6.001419968,6.921120412,14,,2,
All products,Implementer support,9,Dimensional Insight,,6.001419968,8.805990951,4,,2,
All products,Implementer support,9,Domo,,6.001419968,5.675466838,22,,2,
All products,Implementer support,9,Dundas,,6.001419968,8.260198004,6,,2,
All products,Implementer support,9,IBM Cog Analytics,,6.001419968,2.58528778,33,,2,
All products,Implementer support,9,IBM Plan Analytics,,6.001419968,5.897904977,20,,2,
All products,Implementer support,9,Infor BI,,6.001419968,4.823177551,28,,2,
All products,Implementer support,9,Information Builders,,6.001419968,7.751556128,12,,2,
All products,Implementer support,9,Jedox,,6.001419968,8.116274517,8,,2,
All products,Implementer support,9,Longview Analytics,,6.001419968,8.227047546,7,,2,
All products,Implementer support,9,Looker,,6.001419968,7.751556128,11,,2,
All products,Implementer support,9,MS Excel,,6.001419968,2.374484868,36,,2,
All products,Implementer support,9,MS Power BI,,6.001419968,5.538748763,23,,2,
All products,Implementer support,9,MS SSRS,,6.001419968,2.408803895,35,,2,
All products,Implementer support,9,MicroStrategy,,6.001419968,3.932876999,30,,2,
All products,Implementer support,9,Oracle BI,,6.001419968,2.440785784,34,,2,
All products,Implementer support,9,Phocas,,6.001419968,9.372245186,2,,2,
All products,Implementer support,9,Pyramid Analytics,,6.001419968,8.353622022,5,,2,
All products,Implementer support,9,Qlik Sense,,6.001419968,5.79524122,21,,2,
All products,Implementer support,9,QlikView,,6.001419968,5.133004798,25,,2,
All products,Implementer support,9,sales-i,,6.001419968,6.298293625,19,,2,
All products,Implementer support,9,SAP Analytics Cloud,,6.001419968,6.698682274,16,,2,
All products,Implementer support,9,SAP BO Analysis,,6.001419968,4.458123573,29,,2,
All products,Implementer support,9,SAP BO BI,,6.001419968,3.172408242,32,,2,
All products,Implementer support,9,SAP BO WebI,,6.001419968,1,37,,2,
All products,Implementer support,9,SAS Enterprise BI,,6.001419968,3.85888871,31,,2,
All products,Implementer support,9,Sisense,,6.001419968,4.851728185,27,,2,
All products,Implementer support,9,Tableau,,6.001419968,4.896933355,26,,2,
All products,Implementer support,9,TARGIT,,6.001419968,6.4350117,17,,2,
All products,Implementer support,9,Unit4 prevero,,6.001419968,7.782086853,10,,2,
All products,Implementer support,9,Yellowfin,,6.001419968,6.298293625,18,,2,
All products,Product satisfaction,10,Bissantz,,4.929848639,7.605516266,10,,2,
All products,Product satisfaction,10,BOARD,,4.929848639,8.949787836,6,,2,
All products,Product satisfaction,10,CALUMO,,4.929848639,6.10466761,14,,2,
All products,Product satisfaction,10,Carriots Analytics,,4.929848639,8.991796322,5,,2,
All products,Product satisfaction,10,Cubeware,,4.929848639,1.873530703,32,,2,
All products,Product satisfaction,10,cubus,,4.929848639,10,1,,2,
All products,Product satisfaction,10,Cyberscience,,4.929848639,8.739745403,8,,2,
All products,Product satisfaction,10,Dimensional Insight,,4.929848639,9.747949081,2,,2,
All products,Product satisfaction,10,Domo,,4.929848639,4.418872499,18,,2,
All products,Product satisfaction,10,Dundas,,4.929848639,7.059405941,11,,2,
All products,Product satisfaction,10,IBM Cog Analytics,,4.929848639,1,37,,2,
All products,Product satisfaction,10,IBM Plan Analytics,,4.929848639,3.808314372,20,,2,
All products,Product satisfaction,10,Infor BI,,4.929848639,2.578500707,25,,2,
All products,Product satisfaction,10,Information Builders,,4.929848639,2.578500707,26,,2,
All products,Product satisfaction,10,Jedox,,4.929848639,5.626175223,15,,2,
All products,Product satisfaction,10,Longview Analytics,,4.929848639,8.865770863,7,,2,
All products,Product satisfaction,10,Looker,,4.929848639,4.013790665,19,,2,
All products,Product satisfaction,10,MS Excel,,4.929848639,1.932655948,31,,2,
All products,Product satisfaction,10,MS Power BI,,4.929848639,5.313428218,16,,2,
All products,Product satisfaction,10,MS SSRS,,4.929848639,1.375132603,34,,2,
All products,Product satisfaction,10,MicroStrategy,,4.929848639,2.149980403,29,,2,
All products,Product satisfaction,10,Oracle BI,,4.929848639,1.538290564,33,,2,
All products,Product satisfaction,10,Phocas,,4.929848639,9.495898161,3,,2,
All products,Product satisfaction,10,Pyramid Analytics,,4.929848639,8.424681754,9,,2,
All products,Product satisfaction,10,Qlik Sense,,4.929848639,3.782743989,21,,2,
All products,Product satisfaction,10,QlikView,,4.929848639,3.389607963,22,,2,
All products,Product satisfaction,10,sales-i,,4.929848639,9.243847242,4,,2,
All products,Product satisfaction,10,SAP Analytics Cloud,,4.929848639,3.138613861,24,,2,
All products,Product satisfaction,10,SAP BO Analysis,,4.929848639,1.938371388,30,,2,
All products,Product satisfaction,10,SAP BO BI,,4.929848639,1.234858478,35,,2,
All products,Product satisfaction,10,SAP BO WebI,,4.929848639,1.041233626,36,,2,
All products,Product satisfaction,10,SAS Enterprise BI,,4.929848639,3.240452617,23,,2,
All products,Product satisfaction,10,Sisense,,4.929848639,2.244587096,28,,2,
All products,Product satisfaction,10,Tableau,,4.929848639,2.263975628,27,,2,
All products,Product satisfaction,10,TARGIT,,4.929848639,6.759345322,13,,2,
All products,Product satisfaction,10,Unit4 prevero,,4.929848639,4.874964639,17,,2,
All products,Product satisfaction,10,Yellowfin,,4.929848639,7.059405941,11,,2,
All products,Customer experience,11,Bissantz,,5.672561549,6.009137027,15,,1,
All products,Customer experience,11,BOARD,,5.672561549,7.188861071,6,,1,
All products,Customer experience,11,CALUMO,,5.672561549,5.339854465,26,,1,
All products,Customer experience,11,Carriots Analytics,,5.672561549,6.765895594,10,,1,
All products,Customer experience,11,Cubeware,,5.672561549,4.267587679,31,,1,
All products,Customer experience,11,cubus,,5.672561549,7.599623665,3,,1,
All products,Customer experience,11,Cyberscience,,5.672561549,5.431752364,24,,1,
